country_tcf,item_tcf,item_group,item_type,processed,variable,value,unit
slovakia,malt of barley,cereals,crops and derived products,processed,waste,,%
slovakia,maize,cereals,crops and derived products,primary,waste,1,%
slovakia,germ of maize,cereals,crops and derived products,processed,waste,,%
slovakia,flour of maize,cereals,crops and derived products,processed,waste,,%
slovakia,bran of maize,cereals,crops and derived products,processed,waste,,%
slovakia,oil of maize,cereals,crops and derived products,processed,waste,,%
slovakia,cake of maize,cereals,crops and derived products,processed,waste,,%
slovakia,maize gluten,cereals,crops and derived products,processed,waste,,%
slovakia,starch of maize,cereals,crops and derived products,processed,waste,,%
slovakia,rye,cereals,crops and derived products,primary,waste,1,%
slovakia,flour of rye,cereals,crops and derived products,processed,waste,1,%
slovakia,bran of rye,cereals,crops and derived products,processed,waste,,%
slovakia,oats,cereals,crops and derived products,primary,waste,1,%
slovakia,millet,cereals,crops and derived products,primary,waste,1,%
slovakia,sorghum,cereals,crops and derived products,primary,waste,1,%
slovakia,triticale,cereals,crops and derived products,primary,waste,1,%
slovakia,potatoes,roots and tubers,crops and derived products,primary,waste,22,%
slovakia,potato starch,roots and tubers,crops and derived products,processed,waste,,%
slovakia,potato tapioca,roots and tubers,crops and derived products,processed,waste,,%
slovakia,"beans, dry",pulses,crops and derived products,primary,waste,2,%
slovakia,"broad beans, dry",pulses,crops and derived products,primary,waste,2,%
slovakia,"peas, dry",pulses,crops and derived products,primary,waste,2,%
slovakia,lentils,pulses,crops and derived products,primary,waste,2,%
slovakia,vetches,pulses,crops and derived products,primary,waste,2,%
slovakia,pulses nes,pulses,crops and derived products,primary,waste,2,%
slovakia,beet sugar,sugar crops,crops and derived products,processed,waste,,%
slovakia,sugar refined,sugar crops,crops and derived products,processed,waste,,%
slovakia,molasses,sugar crops,crops and derived products,processed,waste,,%
slovakia,"beet pulp,dry",sugar crops,crops and derived products,processed,waste,,%
slovakia,walnuts,nuts,crops and derived products,primary,waste,1,%
slovakia,almonds shelled,nuts,crops and derived products,processed,waste,,%
slovakia,walnuts shelled,nuts,crops and derived products,processed,waste,,%
slovakia,hazelnuts shelled,nuts,crops and derived products,processed,waste,,%
slovakia,soybeans,oil-bearing crops,crops and derived products,primary,waste,,%
slovakia,oil of soya beans,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,cake of soya beans,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,groundnuts shelled,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,oil of groundnuts,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,cake of groundnuts,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,sunflower seed,oil-bearing crops,crops and derived products,primary,waste,4,%
slovakia,oil of sunflower seed,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,cake of sunflower seed,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,rapeseed,oil-bearing crops,crops and derived products,primary,waste,4,%
slovakia,oil of rapeseed,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,cake of rapeseed,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,mustard seed,oil-bearing crops,crops and derived products,primary,waste,3,%
slovakia,linseed,oil-bearing crops,crops and derived products,primary,waste,4,%
slovakia,oil of linseed,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,cake of linseed,oil-bearing crops,crops and derived products,processed,waste,,%
slovakia,cabbages,vegetables and melons,crops and derived products,primary,waste,25,%
slovakia,lettuce,vegetables and melons,crops and derived products,primary,waste,15,%
slovakia,spinach,vegetables and melons,crops and derived products,primary,waste,15,%
slovakia,tomatoes,vegetables and melons,crops and derived products,primary,waste,30,%
slovakia,tomatojuice concentrated,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,tomatojuice single-stren,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,tomato paste,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,peeled tomatoes,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,cauliflower,vegetables and melons,crops and derived products,primary,waste,25,%
slovakia,cucumbers and gherkins,vegetables and melons,crops and derived products,primary,waste,25,%
slovakia,eggplants,vegetables and melons,crops and derived products,primary,waste,,%
slovakia,"chillies+peppers, green",vegetables and melons,crops and derived products,primary,waste,5,%
slovakia,"onions, dry",vegetables and melons,crops and derived products,primary,waste,10,%
slovakia,garlic,vegetables and melons,crops and derived products,primary,waste,12,%
slovakia,leeks and oth.alliac.veg,vegetables and melons,crops and derived products,primary,waste,5,%
slovakia,"beans, green",vegetables and melons,crops and derived products,primary,waste,5,%
slovakia,"peas, green",vegetables and melons,crops and derived products,primary,waste,5,%
slovakia,"broad beans, green",vegetables and melons,crops and derived products,primary,waste,6,%
slovakia,carrots,vegetables and melons,crops and derived products,primary,waste,25,%
slovakia,mushrooms,vegetables and melons,crops and derived products,primary,waste,10,%
slovakia,vegetables fresh nes,vegetables and melons,crops and derived products,primary,waste,30,%
slovakia,vegetables pr by vinegar,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,vegetables prepared nes,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,vegetables frozen,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,veg. in temp preservativ,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,veg.prep or pres.frozen,vegetables and melons,crops and derived products,processed,waste,,%
slovakia,watermelons,vegetables and melons,crops and derived products,primary,waste,20,%
slovakia,cantaloupes+oth melons,vegetables and melons,crops and derived products,primary,waste,20,%
slovakia,bananas,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,oranges,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,tang.mand.clement.satsma,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,lemons and limes,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,grapefruit and pomelo,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,citrus fruit nes,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,apples,fruits and berries,crops and derived products,primary,waste,13,%
slovakia,ferm. beverages exc wine,fruits and berries,crops and derived products,processed,waste,,%
slovakia,applejuice single streng,fruits and berries,crops and derived products,processed,waste,,%
slovakia,pears,fruits and berries,crops and derived products,primary,waste,8,%
slovakia,apricots,fruits and berries,crops and derived products,primary,waste,10,%
slovakia,sour cherries,fruits and berries,crops and derived products,primary,waste,12,%
slovakia,cherries,fruits and berries,crops and derived products,primary,waste,10,%
slovakia,peaches and nectarines,fruits and berries,crops and derived products,primary,waste,8,%
slovakia,plums,fruits and berries,crops and derived products,primary,waste,10,%
slovakia,"plums, dried (prunes)",fruits and berries,crops and derived products,processed,waste,,%
slovakia,strawberries,fruits and berries,crops and derived products,primary,waste,8,%
slovakia,raspberries,fruits and berries,crops and derived products,primary,waste,8,%
slovakia,gooseberries,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,currants,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,grapes,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,grape juice,fruits and berries,crops and derived products,processed,waste,,%
slovakia,must of grapes,fruits and berries,crops and derived products,processed,waste,,%
slovakia,wine,fruits and berries,crops and derived products,processed,waste,,%
slovakia,pineapples,fruits and berries,crops and derived products,primary,waste,5,%
slovakia,coffee roasted,stimulants and beverages,crops and derived products,processed,waste,,%
slovakia,cocoa paste,stimulants and beverages,crops and derived products,processed,waste,,%
slovakia,cocoa husks+shell,stimulants and beverages,crops and derived products,processed,waste,,%
slovakia,cocoa butter,stimulants and beverages,crops and derived products,processed,waste,,%
slovakia,cocoa powder and cake,stimulants and beverages,crops and derived products,processed,waste,,%
slovakia,chocolate products nes,stimulants and beverages,crops and derived products,processed,waste,,%
slovakia,cattle,meat,livestock products,primary,share of live weight,,%
slovakia,sheep,meat,livestock products,primary,share of live weight,,%
slovakia,goats,meat,livestock products,primary,share of live weight,,%
slovakia,pigs,meat,livestock products,primary,share of live weight,,%
slovakia,chickens,meat,livestock products,primary,share of live weight,,%
slovakia,ducks,meat,livestock products,primary,share of live weight,,%
slovakia,geese,meat,livestock products,primary,share of live weight,,%
slovakia,turkeys,meat,livestock products,primary,share of live weight,,%
slovakia,horses,meat,livestock products,primary,share of live weight,,%
slovakia,rabbits,meat,livestock products,primary,share of live weight,,%
slovakia,"cow milk, whole, fresh",milk,livestock products,primary,waste,,%
slovakia,"cream, fresh",milk,livestock products,processed,waste,,%
slovakia,butter of cow milk,milk,livestock products,processed,waste,,%
slovakia,"whole milk,condensed",milk,livestock products,processed,waste,,%
slovakia,"whole milk, evaporated",milk,livestock products,processed,waste,,%
slovakia,cheese (whole cow milk),milk,livestock products,processed,waste,,%
slovakia,sheep milk,milk,livestock products,primary,waste,,%
slovakia,cheese of sheep milk,milk,livestock products,processed,waste,,%
slovakia,goat milk,milk,livestock products,primary,waste,,%
slovakia,cheese of goat milk,milk,livestock products,processed,waste,,%
slovakia,hen eggs,eggs,livestock products,primary,weight,,g/egg
denmark,wheat,cereals,crops and derived products,primary,waste,,%
denmark,flour of wheat,cereals,crops and derived products,processed,waste,,%
denmark,bran of wheat,cereals,crops and derived products,processed,waste,,%
denmark,wheat starch,cereals,crops and derived products,processed,waste,,%
denmark,wheat gluten,cereals,crops and derived products,processed,waste,,%
denmark,rice gluten,cereals,crops and derived products,processed,waste,,%
denmark,"rice, starch",cereals,crops and derived products,processed,waste,,%
denmark,rice flour,cereals,crops and derived products,processed,waste,,%
denmark,barley,cereals,crops and derived products,primary,waste,,%
denmark,pot barley,cereals,crops and derived products,processed,waste,,%
denmark,"barley, pearled",cereals,crops and derived products,processed,waste,,%
denmark,bran of barley,cereals,crops and derived products,processed,waste,,%
denmark,barley flour and grits,cereals,crops and derived products,processed,waste,,%
denmark,malt of barley,cereals,crops and derived products,processed,waste,,%
denmark,germ of maize,cereals,crops and derived products,processed,waste,,%
denmark,flour of maize,cereals,crops and derived products,processed,waste,,%
